Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SAH","SONIC AUTOMOTIVE INC CLASS A","Equity","0.05","14.40","1,415,084.00","20,377,209.60","20,377,209.60","Consumer Discretionary","2125246","US83545G1022","New York Stock Exchange Inc."
"RRD","RR DONNELLEY AND SONS","Equity","0.05","4.80","4,176,730.00","20,048,304.00","20,048,304.00","Industrials","BYND5W0","US2578672006","New York Stock Exchange Inc."
"HIBB","HIBBETT SPORTS INC","Equity","0.05","18.04","1,088,579.00","19,637,965.16","19,637,965.16","Consumer Discretionary","2428376","US4285671016","NASDAQ"
"CATO","CATO CORP CLASS A","Equity","0.04","14.02","1,377,779.00","19,316,461.58","19,316,461.58","Consumer Discretionary","2180438","US1492051065","New York Stock Exchange Inc."
"PKE","PARK ELECTROCHEM CORP","Equity","0.04","16.55","1,157,018.00","19,148,647.90","19,148,647.90","Information Technology","2671307","US7004162092","New York Stock Exchange Inc."
"SCVL","SHOE CARNIVAL INC","Equity","0.04","31.78","598,664.00","19,025,541.92","19,025,541.92","Consumer Discretionary","2805474","US8248891090","NASDAQ"
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.04","1.89","10,024,942.00","18,947,140.38","18,947,140.38","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"SGH","SMART GLOBAL HOLDINGS INC","Equity","0.04","25.01","757,009.00","18,932,795.09","18,932,795.09","Information Technology","BYPBTG4","KYG8232Y1017","NASDAQ"
"AKRX","AKORN INC","Equity","0.04","3.36","5,613,021.00","18,859,750.56","18,859,750.56","Health Care","2012100","US0097281069","NASDAQ"
"BKS","BARNES AND NOBLE INC","Equity","0.04","5.57","3,374,745.00","18,797,329.65","18,797,329.65","Consumer Discretionary","2081144","US0677741094","New York Stock Exchange Inc."
"LL","LUMBER LIQUIDATORS HOLDINGS INC","Equity","0.04","10.61","1,763,563.00","18,711,403.43","18,711,403.43","Consumer Discretionary","B5KKQN9","US55003T1079","New York Stock Exchange Inc."
"FRGI","FIESTA RESTAURANT GROUP INC","Equity","0.04","13.29","1,399,919.00","18,604,923.51","18,604,923.51","Consumer Discretionary","B7V5P52","US31660B1017","NASDAQ"
"ASRT","ASSERTIO THERAPEUTICS INC","Equity","0.04","4.83","3,834,881.00","18,522,475.23","18,522,475.23","Health Care","BG85PC5","US04545L1070","NASDAQ"
"ARLO","ARLO TECHNOLOGIES INC","Equity","0.04","4.22","4,386,216.00","18,509,831.52","18,509,831.52","Information Technology","BYWPZY9","US04206A1016","New York Stock Exchange Inc."
"TTI","TETRA TECHNOLOGIES INC","Equity","0.04","2.47","7,447,562.00","18,395,478.14","18,395,478.14","Energy","2884280","US88162F1057","New York Stock Exchange Inc."
"UFI","UNIFI INC","Equity","0.04","20.86","872,225.00","18,194,613.50","18,194,613.50","Consumer Discretionary","2911865","US9046772003","New York Stock Exchange Inc."
"HCI","HCI GROUP INC","Equity","0.04","41.29","436,319.00","18,015,611.51","18,015,611.51","Financials","BBN23F5","US40416E1038","New York Stock Exchange Inc."
"DAKT","DAKTRONICS INC","Equity","0.04","7.73","2,314,855.00","17,893,829.15","17,893,829.15","Information Technology","2254010","US2342641097","NASDAQ"
"IVC","INVACARE CORP","Equity","0.04","8.75","2,034,975.00","17,806,031.25","17,806,031.25","Health Care","2467971","US4612031017","New York Stock Exchange Inc."
"HPR","HIGHPOINT RESOURCES CORP","Equity","0.04","2.58","6,869,546.00","17,723,428.68","17,723,428.68","Energy","BDF0CY3","US43114K1088","New York Stock Exchange Inc."
"DF","DEAN FOODS","Equity","0.04","3.10","5,679,298.00","17,605,823.80","17,605,823.80","Consumer Staples","BD5JS97","US2423702032","New York Stock Exchange Inc."
"CDR","CEDAR REALTY TRUST REIT INC","Equity","0.04","3.46","5,033,634.00","17,416,373.64","17,416,373.64","Real Estate","2033242","US1506022094","New York Stock Exchange Inc."
"CENT","CENTRAL GARDEN AND PET","Equity","0.04","27.99","622,096.00","17,412,467.04","17,412,467.04","Consumer Staples","2183868","US1535271068","NASDAQ"
"LOCO","EL POLLO LOCO INC","Equity","0.04","12.96","1,342,103.00","17,393,654.88","17,393,654.88","Consumer Discretionary","BP857F5","US2686031079","NASDAQ"
"TWI","TITAN INTERNATIONAL INC","Equity","0.04","5.55","3,088,495.00","17,141,147.25","17,141,147.25","Industrials","2890265","US88830M1027","New York Stock Exchange Inc."
"OMI","OWENS & MINOR INC","Equity","0.04","4.57","3,718,567.00","16,993,851.19","16,993,851.19","Health Care","2665128","US6907321029","New York Stock Exchange Inc."
"BELFB","BEL FUSE INC CLASS B","Equity","0.04","26.95","619,864.00","16,705,334.80","16,705,334.80","Information Technology","2279897","US0773473006","NASDAQ"
"EXPR","EXPRESS INC","Equity","0.04","4.12","4,049,886.00","16,685,530.32","16,685,530.32","Consumer Discretionary","B464DZ9","US30219E1038","New York Stock Exchange Inc."
"LCI","LANNETT COMPANY INC","Equity","0.04","7.69","2,127,743.00","16,362,343.67","16,362,343.67","Health Care","2447694","US5160121019","New York Stock Exchange Inc."
"VRA","VERA BRADLEY INC","Equity","0.04","12.86","1,252,148.00","16,102,623.28","16,102,623.28","Consumer Discretionary","B4626P4","US92335C1062","NASDAQ"
"AAOI","APPLIED OPTOELECTRONICS INC","Equity","0.04","13.75","1,169,176.00","16,076,170.00","16,076,170.00","Information Technology","BDW0D09","US03823U1025","NASDAQ"
"POWL","POWELL INDUSTRIES INC","Equity","0.04","29.71","540,977.00","16,072,426.67","16,072,426.67","Industrials","2697422","US7391281067","NASDAQ"
"CCRN","CROSS COUNTRY HEALTHCARE INC","Equity","0.04","7.30","2,182,412.00","15,931,607.60","15,931,607.60","Health Care","2809056","US2274831047","NASDAQ"
"DSPG","DSP GROUP INC","Equity","0.04","14.01","1,133,383.00","15,878,695.83","15,878,695.83","Information Technology","2275680","US23332B1061","NASDAQ"
"CUTR","CUTERA INC","Equity","0.04","19.14","825,547.00","15,800,969.58","15,800,969.58","Health Care","2839741","US2321091082","NASDAQ"
"TTS","TILE SHOP HOLDINGS INC","Equity","0.04","6.42","2,378,105.00","15,267,434.10","15,267,434.10","Consumer Discretionary","B8394K7","US88677Q1094","NASDAQ"
"FTR","FRONTIER COMMUNICATIONS CORP","Equity","0.04","2.41","6,310,183.00","15,207,541.03","15,207,541.03","Communication","BF0HZC2","US35906A3068","NASDAQ"
"ERA","ERA GROUP INC","Equity","0.03","12.20","1,189,738.00","14,514,803.60","14,514,803.60","Energy","B8KM2D8","US26885G1094","New York Stock Exchange Inc."
"SPOK","SPOK HOLDINGS INC","Equity","0.03","13.70","1,055,611.00","14,461,870.70","14,461,870.70","Communication","BNZB473","US84863T1060","NASDAQ"
"LKSD","LSC COMMUNICATIONS INC","Equity","0.03","6.46","2,085,440.00","13,471,942.40","13,471,942.40","Industrials","BYND5V9","US50218P1075","New York Stock Exchange Inc."
"LQDT","LIQUIDITY SERVICES INC","Equity","0.03","7.69","1,636,693.00","12,586,169.17","12,586,169.17","Consumer Discretionary","B0ZN8Z4","US53635B1070","NASDAQ"
"GEOS","GEOSPACE TECHNOLOGIES CORP","Equity","0.03","14.70","804,166.00","11,821,240.20","11,821,240.20","Energy","B89MJ94","US37364X1090","NASDAQ"
"BNED","BARNES AND NOBLE EDUCATION INC","Equity","0.03","4.72","2,341,412.00","11,051,464.64","11,051,464.64","Consumer Discretionary","BYQDT70","US06777U1016","New York Stock Exchange Inc."
"ASNA","ASCENA RETAIL GROUP INC","Equity","0.03","1.05","10,383,400.00","10,902,570.00","10,902,570.00","Consumer Discretionary","B65D9Z3","US04351G1013","NASDAQ"
"NLS","NAUTILUS INC","Equity","0.02","5.78","1,822,617.00","10,534,726.26","10,534,726.26","Consumer Discretionary","2415936","US63910B1026","New York Stock Exchange Inc."
"PES","PIONEER ENERGY SERVICES CORP","Equity","0.02","2.14","4,853,571.00","10,386,641.94","10,386,641.94","Energy","B68D808","US7236641087","New York Stock Exchange Inc."
"SENEA","SENECA FOODS CORP CLASS A","Equity","0.02","24.63","398,758.00","9,821,409.54","9,821,409.54","Consumer Staples","2781626","US8170705011","NASDAQ"
"ZEUS","OLYMPIC STEEL INC","Equity","0.02","16.80","577,041.00","9,694,288.80","9,694,288.80","Materials","2659013","US68162K1060","NASDAQ"
"LXU","LSB INDUSTRIES INC","Equity","0.02","7.09","1,289,827.00","9,144,873.43","9,144,873.43","Materials","2536882","US5021601043","New York Stock Exchange Inc."
"GIFI","GULF ISLAND FABRICATION INC","Equity","0.02","9.11","840,329.00","7,655,397.19","7,655,397.19","Energy","2412636","US4023071024","NASDAQ"
"VSI","VITAMIN SHOPPE INC","Equity","0.02","7.76","957,141.00","7,427,414.16","7,427,414.16","Consumer Discretionary","B55C7L5","US92849E1010","New York Stock Exchange Inc."
"SUP","SUPERIOR INDS INC","Equity","0.02","5.17","1,429,077.00","7,388,328.09","7,388,328.09","Consumer Discretionary","2864141","US8681681057","New York Stock Exchange Inc."
"KIRK","KIRKLANDS INC","Equity","0.02","7.69","957,564.00","7,363,667.16","7,363,667.16","Consumer Discretionary","2960920","US4974981056","NASDAQ"
"ORN","ORION GROUP INC","Equity","0.02","3.50","1,950,736.00","6,827,576.00","6,827,576.00","Industrials","B1WTHL1","US68628V3087","New York Stock Exchange Inc."
"CRR","CARBO CERAMICS INC","Equity","0.01","4.16","1,383,584.00","5,755,709.44","5,755,709.44","Energy","2238821","US1407811058","New York Stock Exchange Inc."
"KOPN","KOPIN CORP","Equity","0.01","1.17","3,880,760.00","4,540,489.20","4,540,489.20","Information Technology","2492412","US5006001011","NASDAQ"
