Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"NUAN","NUANCE COMMUNICATIONS INC","Equity","0.02","16.27","205,083.00","3,336,700.41","3,336,700.41","Information Technology","2402121","US67020Y1001","NASDAQ"
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.02","46.52","71,728.00","3,336,786.56","3,336,786.56","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"MKSI","MKS INSTRUMENTS INC","Equity","0.02","85.24","38,984.00","3,322,996.16","3,322,996.16","Information Technology","2404871","US55306N1046","NASDAQ"
"KEX","KIRBY CORP","Equity","0.02","78.01","42,598.00","3,323,069.98","3,323,069.98","Industrials","2493534","US4972661064","New York Stock Exchange Inc."
"STL","STERLING BAN","Equity","0.02","20.62","160,833.00","3,316,376.46","3,316,376.46","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"LSTR","LANDSTAR SYSTEM INC","Equity","0.02","111.79","29,651.00","3,314,685.29","3,314,685.29","Industrials","2503994","US5150981018","NASDAQ"
"WYND","WYNDHAM DESTINATIONS INC","Equity","0.02","46.67","70,859.00","3,306,989.53","3,306,989.53","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.02","19.17","172,324.00","3,303,451.08","3,303,451.08","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"WSO","WATSCO INC","Equity","0.02","142.92","23,073.00","3,297,593.16","3,297,593.16","Industrials","2943039","US9426222009","New York Stock Exchange Inc."
"LFUS","LITTELFUSE INC","Equity","0.02","189.34","17,392.00","3,293,001.28","3,293,001.28","Information Technology","2531832","US5370081045","NASDAQ"
"WSM","WILLIAMS SONOMA INC","Equity","0.02","55.42","59,155.00","3,278,370.10","3,278,370.10","Consumer Discretionary","2967589","US9699041011","New York Stock Exchange Inc."
"SKX","SKECHERS USA INC CLASS A","Equity","0.02","33.61","97,409.00","3,273,916.49","3,273,916.49","Consumer Discretionary","2428042","US8305661055","New York Stock Exchange Inc."
"OLN","OLIN CORP","Equity","0.02","26.29","124,428.00","3,271,212.12","3,271,212.12","Materials","2658526","US6806652052","New York Stock Exchange Inc."
"DISCA","DISCOVERY INC SERIES A","Equity","0.02","29.00","112,554.00","3,264,066.00","3,264,066.00","Communication","B3D7K31","US25470F1049","NASDAQ"
"PEN","PENUMBRA INC","Equity","0.02","146.33","22,086.00","3,231,844.38","3,231,844.38","Health Care","BZ0V201","US70975L1070","New York Stock Exchange Inc."
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.02","27.67","116,692.00","3,228,867.64","3,228,867.64","Real Estate","2438966","US44106M1027","NASDAQ"
"HHC","HOWARD HUGHES CORP","Equity","0.02","114.70","28,075.00","3,220,202.50","3,220,202.50","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"COMM","COMMSCOPE HOLDING INC","Equity","0.02","23.60","136,309.00","3,216,892.40","3,216,892.40","Information Technology","BFRBX34","US20337X1090","NASDAQ"
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.02","58.68","54,737.00","3,211,967.16","3,211,967.16","Financials","2675097","US72346Q1040","NASDAQ"
"BC","BRUNSWICK CORP","Equity","0.02","52.10","61,377.00","3,197,741.70","3,197,741.70","Consumer Discretionary","2149309","US1170431092","New York Stock Exchange Inc."
"RIG","TRANSOCEAN LTD","Equity","0.02","8.50","373,894.00","3,178,099.00","3,178,099.00","Energy","B3KFWW1","CH0048265513","New York Stock Exchange Inc."
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Equity","0.02","34.19","92,910.00","3,176,592.90","3,176,592.90","Industrials","BF0LKD0","US4990491049","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.02","96.77","32,581.00","3,152,863.37","3,152,863.37","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"S","SPRINT CORP","Equity","0.02","6.48","483,722.00","3,134,518.56","3,134,518.56","Communication","BC4FF21","US85207U1051","New York Stock Exchange Inc."
"LAZ","LAZARD LTD CLASS A","Equity","0.02","36.48","85,803.00","3,130,093.44","3,130,093.44","Financials","B081VQ7","BMG540501027","New York Stock Exchange Inc."
"AGO","ASSURED GUARANTY LTD","Equity","0.02","41.53","75,243.00","3,124,841.79","3,124,841.79","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"X","US STEEL CORP","Equity","0.02","24.12","129,569.00","3,125,204.28","3,125,204.28","Materials","2824770","US9129091081","New York Stock Exchange Inc."
"AGCO","AGCO CORP","Equity","0.02","66.41","46,815.00","3,108,984.15","3,108,984.15","Industrials","2010278","US0010841023","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.02","167.63","18,482.00","3,098,137.66","3,098,137.66","Financials","2311711","US29530P1021","NASDAQ"
"HE","HAWAIIAN ELECTRIC INDUSTRIES INC","Equity","0.02","38.31","80,501.00","3,083,993.31","3,083,993.31","Utilities","2415204","US4198701009","New York Stock Exchange Inc."
"Z","ZILLOW GROUP INC CLASS C","Equity","0.02","35.04","88,032.00","3,084,641.28","3,084,641.28","Communication","BYXJF62","US98954M2008","NASDAQ"
"LOGM","LOGMEIN INC","Equity","0.02","83.30","36,986.00","3,080,933.80","3,080,933.80","Information Technology","B600J15","US54142L1098","NASDAQ"
"CR","CRANE","Equity","0.02","85.09","36,198.00","3,080,087.82","3,080,087.82","Industrials","2231897","US2243991054","New York Stock Exchange Inc."
"VSM","VERSUM MATERIALS INC","Equity","0.02","39.50","77,709.00","3,069,505.50","3,069,505.50","Information Technology","BD37KN1","US92532W1036","New York Stock Exchange Inc."
"NVT","NVENT ELECTRIC PLC","Equity","0.02","27.12","113,224.00","3,070,634.88","3,070,634.88","Industrials","BDVJJQ5","IE00BDVJJQ56","New York Stock Exchange Inc."
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Equity","0.02","55.53","54,907.00","3,048,985.71","3,048,985.71","Financials","B1WT4X2","US45841N1072","IEX"
"JBGS","JBG SMITH PROPERTIES","Equity","0.02","41.03","73,977.00","3,035,276.31","3,035,276.31","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"FSLR","FIRST SOLAR INC","Equity","0.02","51.95","58,202.00","3,023,593.90","3,023,593.90","Information Technology","B1HMF22","US3364331070","NASDAQ"
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.02","74.48","40,327.00","3,003,554.96","3,003,554.96","Financials","2425258","US97650W1080","NASDAQ"
"ETRN","EQUITRANS MIDSTREAM CORP","Equity","0.02","19.65","152,106.00","2,988,882.90","2,988,882.90","Energy","BFMWBV6","US2946001011","New York Stock Exchange Inc."
"CRI","CARTERS INC","Equity","0.02","90.43","33,035.00","2,987,355.05","2,987,355.05","Consumer Discretionary","2980939","US1462291097","New York Stock Exchange Inc."
"OZK","BANK OZK","Equity","0.02","33.08","89,938.00","2,975,149.04","2,975,149.04","Financials","BZ56Q65","US06417N1037","NASDAQ"
"RP","REALPAGE INC","Equity","0.02","59.12","50,338.00","2,975,982.56","2,975,982.56","Information Technology","B4W2S29","US75606N1090","NASDAQ"
"CABO","CABLE ONE INC","Equity","0.02","960.99","3,072.00","2,952,161.28","2,952,161.28","Communication","BZ07DS4","US12685J1051","New York Stock Exchange Inc."
"UAA","UNDER ARMOUR INC CLASS A","Equity","0.02","21.42","137,469.00","2,944,585.98","2,944,585.98","Consumer Discretionary","B0PZN11","US9043111072","New York Stock Exchange Inc."
"TRCO","TRIBUNE MEDIA COMPANY CLASS A","Equity","0.02","46.43","63,093.00","2,929,407.99","2,929,407.99","Communication","B9GRTP5","US8960475031","New York Stock Exchange Inc."
"CNK","CINEMARK HOLDINGS INC","Equity","0.02","36.90","79,262.00","2,924,767.80","2,924,767.80","Communication","B1W7RQ0","US17243V1026","New York Stock Exchange Inc."
"IART","INTEGRA LIFESCIENCES HOLDINGS CORP","Equity","0.02","55.58","52,300.00","2,906,834.00","2,906,834.00","Health Care","2248693","US4579852082","NASDAQ"
"DLB","DOLBY LABORATORIES INC CLASS A","Equity","0.02","64.80","44,836.00","2,905,372.80","2,905,372.80","Information Technology","B04NJM9","US25659T1079","New York Stock Exchange Inc."
"SIX","SIX FLAGS ENTERTAINMENT CORP","Equity","0.02","56.39","51,486.00","2,903,295.54","2,903,295.54","Consumer Discretionary","B43VKB8","US83001A1025","New York Stock Exchange Inc."
"CLR","CONTINENTAL RESOURCES INC","Equity","0.02","44.04","65,519.00","2,885,456.76","2,885,456.76","Energy","B1XGWS3","US2120151012","New York Stock Exchange Inc."
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.02","18.21","158,170.00","2,880,275.70","2,880,275.70","Financials","2484389","US9042141039","NASDAQ"
"ASB","ASSOCIATED BANCORP","Equity","0.02","23.52","121,932.00","2,867,840.64","2,867,840.64","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"PBF","PBF ENERGY INC CLASS A","Equity","0.02","33.88","84,548.00","2,864,486.24","2,864,486.24","Energy","B7F4TJ7","US69318G1067","New York Stock Exchange Inc."
"DOCU","DOCUSIGN INC","Equity","0.01","53.83","52,958.00","2,850,729.14","2,850,729.14","Information Technology","BFYT7B7","US2561631068","NASDAQ"
"ICUI","ICU MEDICAL INC","Equity","0.01","252.99","11,186.00","2,829,946.14","2,829,946.14","Health Care","2451918","US44930G1076","NASDAQ"
"MSM","MSC INDUSTRIAL INC CLASS A","Equity","0.01","84.73","33,397.00","2,829,727.81","2,829,727.81","Industrials","2567655","US5535301064","New York Stock Exchange Inc."
"GPK","GRAPHIC PACKAGING HOLDING","Equity","0.01","12.64","223,465.00","2,824,597.60","2,824,597.60","Materials","B2Q8249","US3886891015","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.01","12.35","228,736.00","2,824,889.60","2,824,889.60","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.01","32.78","85,855.00","2,814,326.90","2,814,326.90","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"ZNGA","ZYNGA INC CLASS A","Equity","0.01","4.96","563,654.00","2,795,723.84","2,795,723.84","Communication","B79PX49","US98986T1088","NASDAQ"
"FLO","FLOWERS FOODS INC","Equity","0.01","21.00","132,872.00","2,790,312.00","2,790,312.00","Consumer Staples","2744243","US3434981011","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","0.01","45.05","61,451.00","2,768,367.55","2,768,367.55","Industrials","2860826","US8589121081","NASDAQ"
"TCF","TCF FINANCIAL CORP","Equity","0.01","23.46","117,878.00","2,765,417.88","2,765,417.88","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"UA","UNDER ARMOUR INC CLASS C","Equity","0.01","19.41","141,842.00","2,753,153.22","2,753,153.22","Consumer Discretionary","BDF9YM2","US9043112062","New York Stock Exchange Inc."
"EQH","AXA EQUITABLE HOLDINGS INC","Equity","0.01","19.29","142,416.00","2,747,204.64","2,747,204.64","Financials","BYWV2Y6","US0545611057","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.01","36.61","74,933.00","2,743,297.13","2,743,297.13","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.01","104.35","26,103.00","2,723,848.05","2,723,848.05","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"BRKR","BRUKER CORP","Equity","0.01","37.32","72,875.00","2,719,695.00","2,719,695.00","Health Care","2616137","US1167941087","NASDAQ"
"HEI","HEICO CORP","Equity","0.01","93.09","29,233.00","2,721,299.97","2,721,299.97","Industrials","2419217","US4228061093","New York Stock Exchange Inc."
"AL","AIR LEASE CORP CLASS A","Equity","0.01","37.81","71,789.00","2,714,342.09","2,714,342.09","Industrials","B3XS562","US00912X3026","New York Stock Exchange Inc."
"RYN","RAYONIER REIT INC","Equity","0.01","29.23","92,432.00","2,701,787.36","2,701,787.36","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"TRN","TRINITY INDUSTRIES INC","Equity","0.01","25.02","107,606.00","2,692,302.12","2,692,302.12","Industrials","2904627","US8965221091","New York Stock Exchange Inc."
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.01","16.76","160,144.00","2,684,013.44","2,684,013.44","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"TDS","TELEPHONE AND DATA SYSTEMS INC","Equity","0.01","36.72","72,868.00","2,675,712.96","2,675,712.96","Communication","B6YR5K3","US8794338298","New York Stock Exchange Inc."
"TWOU","2U INC","Equity","0.01","68.70","38,880.00","2,671,056.00","2,671,056.00","Information Technology","BKWBZZ0","US90214J1016","NASDAQ"
"RBC","REGAL BELOIT CORP","Equity","0.01","84.11","31,564.00","2,654,848.04","2,654,848.04","Industrials","2730082","US7587501039","New York Stock Exchange Inc."
"EVR","EVERCORE INC CLASS A","Equity","0.01","91.36","28,922.00","2,642,313.92","2,642,313.92","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"USG","USG CORP","Equity","0.01","43.24","60,827.00","2,630,159.48","2,630,159.48","Industrials","2910602","US9032934054","New York Stock Exchange Inc."
"VVV","VALVOLINE INC","Equity","0.01","19.34","135,845.00","2,627,242.30","2,627,242.30","Materials","BDG22J3","US92047W1018","New York Stock Exchange Inc."
"FHB","FIRST HAWAIIAN INC","Equity","0.01","27.34","96,078.00","2,626,772.52","2,626,772.52","Financials","BDC6HG1","US32051X1081","NASDAQ"
"THO","THOR INDUSTRIES INC","Equity","0.01","69.24","37,320.00","2,584,036.80","2,584,036.80","Consumer Discretionary","2889876","US8851601018","New York Stock Exchange Inc."
"EXP","EAGLE MATERIALS INC","Equity","0.01","78.00","32,820.00","2,559,960.00","2,559,960.00","Materials","2191399","US26969P1084","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.01","29.08","87,600.00","2,547,408.00","2,547,408.00","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"NEU","NEWMARKET CORP","Equity","0.01","440.71","5,772.00","2,543,778.12","2,543,778.12","Materials","B01CGF1","US6515871076","New York Stock Exchange Inc."
"NUS","NU SKIN ENTERPRISES INC CLASS A","Equity","0.01","62.78","40,482.00","2,541,459.96","2,541,459.96","Consumer Staples","2616870","US67018T1051","New York Stock Exchange Inc."
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.01","439.34","5,770.00","2,534,991.80","2,534,991.80","Financials","2355582","US31946M1036","NASDAQ"
"MANH","MANHATTAN ASSOCIATES INC","Equity","0.01","54.04","46,528.00","2,514,373.12","2,514,373.12","Information Technology","2239471","US5627501092","NASDAQ"
"WEN","WENDYS","Equity","0.01","17.77","141,216.00","2,509,408.32","2,509,408.32","Consumer Discretionary","B3NXMJ9","US95058W1009","NASDAQ"
"BOH","BANK OF HAWAII CORP.","Equity","0.01","82.74","30,244.00","2,502,388.56","2,502,388.56","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"NCR","NCR CORP","Equity","0.01","28.32","88,189.00","2,497,512.48","2,497,512.48","Information Technology","2632650","US62886E1082","New York Stock Exchange Inc."
"UFS","DOMTAR CORP","Equity","0.01","53.44","46,283.00","2,473,363.52","2,473,363.52","Materials","B1T84Z4","US2575592033","New York Stock Exchange Inc."
"GDI","GARDNER DENVER HOLDINGS INC","Equity","0.01","27.05","91,183.00","2,466,500.15","2,466,500.15","Industrials","BZ4DG90","US36555P1075","New York Stock Exchange Inc."
"STAY","EXTENDED STAY AMERICA UNITS INC","Equity","0.01","17.86","137,051.00","2,447,730.86","2,447,730.86","Consumer Discretionary","BGH3F75","US30224P2002","NASDAQ"
"CIM","CHIMERA INVESTMENT CORP","Equity","0.01","18.54","131,938.00","2,446,130.52","2,446,130.52","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.01","39.75","61,365.00","2,439,258.75","2,439,258.75","Real Estate","BHHZBZ8","US84860W3007","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.01","13.79","176,671.00","2,436,293.09","2,436,293.09","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.01","14.00","173,357.00","2,426,998.00","2,426,998.00","Real Estate","2501631","US81721M1099","NASDAQ"
"LSXMA","LIBERTY MEDIA LIBERTY SIRIUSXM COR","Equity","0.01","40.45","59,919.00","2,423,723.55","2,423,723.55","Communication","BD8QGF7","US5312294094","NASDAQ"
"R","RYDER SYSTEM INC","Equity","0.01","63.90","37,813.00","2,416,250.70","2,416,250.70","Industrials","2760669","US7835491082","New York Stock Exchange Inc."
"FEYE","FIREEYE INC","Equity","0.01","16.55","145,719.00","2,411,649.45","2,411,649.45","Information Technology","BD4R405","US31816Q1013","NASDAQ"
"SMG","SCOTTS MIRACLE GRO","Equity","0.01","80.84","29,714.00","2,402,079.76","2,402,079.76","Materials","2781518","US8101861065","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.01","12.32","190,010.00","2,340,923.20","2,340,923.20","Financials","BLP5GX1","US63938C1080","NASDAQ"
"THS","TREEHOUSE FOODS INC","Equity","0.01","60.83","38,428.00","2,337,575.24","2,337,575.24","Consumer Staples","B095X84","US89469A1043","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.01","7.28","320,966.00","2,336,632.48","2,336,632.48","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"MD","MEDNAX INC","Equity","0.01","35.99","64,868.00","2,334,599.32","2,334,599.32","Health Care","2677640","US58502B1061","New York Stock Exchange Inc."
"CLGX","CORELOGIC INC","Equity","0.01","39.89","58,413.00","2,330,094.57","2,330,094.57","Information Technology","B5541Y2","US21871D1037","New York Stock Exchange Inc."
"AWI","ARMSTRONG WORLD INDUSTRIES INC","Equity","0.01","71.36","32,662.00","2,330,760.32","2,330,760.32","Industrials","B1FT462","US04247X1028","New York Stock Exchange Inc."
"PSTG","PURE STORAGE INC CLASS A","Equity","0.01","19.56","118,655.00","2,320,891.80","2,320,891.80","Information Technology","BYZ62T3","US74624M1027","New York Stock Exchange Inc."
"COLM","COLUMBIA SPORTSWEAR","Equity","0.01","104.81","22,066.00","2,312,737.46","2,312,737.46","Consumer Discretionary","2229126","US1985161066","NASDAQ"
"REZI","RESIDEO TECHNOLOGIES INC","Equity","0.01","25.33","90,902.00","2,302,547.66","2,302,547.66","Industrials","BFD1TJ6","US76118Y1047","New York Stock Exchange Inc."
"H","HYATT HOTELS CORP CLASS A","Equity","0.01","74.54","30,875.00","2,301,422.50","2,301,422.50","Consumer Discretionary","B5B82X4","US4485791028","New York Stock Exchange Inc."
"OI","OWENS ILLINOIS INC","Equity","0.01","20.10","114,282.00","2,297,068.20","2,297,068.20","Materials","2662862","US6907684038","New York Stock Exchange Inc."
"MIC","MACQUARIE INFRASTRUCTURE CORP","Equity","0.01","39.58","58,003.00","2,295,758.74","2,295,758.74","Industrials","B1Z4VB1","US55608B1052","New York Stock Exchange Inc."
"HGV","HILTON GRAND VACATIONS INC","Equity","0.01","32.33","70,882.00","2,291,615.06","2,291,615.06","Consumer Discretionary","BYSLHX4","US43283X1054","New York Stock Exchange Inc."
"COHR","COHERENT INC","Equity","0.01","129.89","17,534.00","2,277,491.26","2,277,491.26","Information Technology","2208374","US1924791031","NASDAQ"
"CMD","CANTEL MEDICAL CORP","Equity","0.01","85.42","26,503.00","2,263,886.26","2,263,886.26","Health Care","2188153","US1380981084","New York Stock Exchange Inc."
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.01","14.61","154,689.00","2,260,006.29","2,260,006.29","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.01","52.97","42,530.00","2,252,814.10","2,252,814.10","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"APY","APERGY CORP","Equity","0.01","40.22","55,602.00","2,236,312.44","2,236,312.44","Energy","BFXZQZ3","US03755L1044","New York Stock Exchange Inc."
"CLH","CLEAN HARBORS INC","Equity","0.01","60.40","36,944.00","2,231,417.60","2,231,417.60","Industrials","2202473","US1844961078","New York Stock Exchange Inc."
"PTEN","PATTERSON UTI ENERGY INC","Equity","0.01","13.89","158,947.00","2,207,773.83","2,207,773.83","Energy","2672537","US7034811015","NASDAQ"
"CNDT","CONDUENT INC","Equity","0.01","15.35","141,664.00","2,174,542.40","2,174,542.40","Information Technology","BYWLRV8","US2067871036","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.01","61.27","35,508.00","2,175,575.16","2,175,575.16","Financials","2977209","US88224Q1076","NASDAQ"
"VMI","VALMONT INDS INC","Equity","0.01","136.66","15,677.00","2,142,418.82","2,142,418.82","Industrials","2926825","US9202531011","New York Stock Exchange Inc."
"TKR","TIMKEN","Equity","0.01","43.40","49,112.00","2,131,460.80","2,131,460.80","Industrials","2892807","US8873891043","New York Stock Exchange Inc."
"BOKF","BOK FINANCIAL CORP","Equity","0.01","91.85","23,155.00","2,126,786.75","2,126,786.75","Financials","2109091","US05561Q2012","NASDAQ"
"CLNY","COLONY CAPITAL INC CLASS A","Equity","0.01","6.06","350,580.00","2,124,514.80","2,124,514.80","Real Estate","BG5QFV0","US19626G1085","New York Stock Exchange Inc."
"CPA","COPA HOLDINGS A SA","Equity","0.01","89.33","23,703.00","2,117,388.99","2,117,388.99","Industrials","B0TNJH9","PAP310761054","New York Stock Exchange Inc."
"MTCH","MATCH GROUP INC","Equity","0.01","56.73","37,285.00","2,115,178.05","2,115,178.05","Communication","BYT5JW8","US57665R1068","NASDAQ"
"DKS","DICKS SPORTING INC","Equity","0.01","37.87","55,868.00","2,115,721.16","2,115,721.16","Consumer Discretionary","2969637","US2533931026","New York Stock Exchange Inc."
"SFM","SPROUTS FARMERS MARKET INC","Equity","0.01","23.29","90,707.00","2,112,566.03","2,112,566.03","Consumer Staples","BCGCR79","US85208M1027","NASDAQ"
"SCCO","SOUTHERN COPPER CORP","Equity","0.01","35.86","58,900.00","2,112,154.00","2,112,154.00","Materials","2823777","US84265V1052","New York Stock Exchange Inc."
"GHC","GRAHAM HOLDINGS COMPANY CLASS B","Equity","0.01","678.35","3,090.00","2,096,101.50","2,096,101.50","Consumer Discretionary","BGM1B98","US3846371041","New York Stock Exchange Inc."
"AGR","AVANGRID INC","Equity","0.01","48.90","42,483.00","2,077,418.70","2,077,418.70","Utilities","BYP0CD9","US05351W1036","New York Stock Exchange Inc."
"CHH","CHOICE HOTELS INTERNATIONAL INC","Equity","0.01","80.69","25,660.00","2,070,505.40","2,070,505.40","Consumer Discretionary","2106780","US1699051066","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT","Equity","0.01","15.61","132,237.00","2,064,219.57","2,064,219.57","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"OUT","OUTFRONT MEDIA INC","Equity","0.01","21.14","97,412.00","2,059,289.68","2,059,289.68","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"AGIO","AGIOS PHARMACEUTICALS INC","Equity","0.01","56.13","36,387.00","2,042,402.31","2,042,402.31","Health Care","BCBVTX1","US00847X1046","NASDAQ"
"AMCX","AMC NETWORKS CLASS A INC","Equity","0.01","63.74","31,948.00","2,036,365.52","2,036,365.52","Communication","B4MG4Z6","US00164V1035","NASDAQ"
"WLK","WESTLAKE CHEMICAL CORP","Equity","0.01","74.77","27,021.00","2,020,360.17","2,020,360.17","Materials","B01ZP20","US9604131022","New York Stock Exchange Inc."
"ENR","ENERGIZER HOLDINGS INC","Equity","0.01","46.12","43,568.00","2,009,356.16","2,009,356.16","Consumer Staples","BYZFPN5","US29272W1099","New York Stock Exchange Inc."
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.01","914.00","2,191.00","2,002,574.00","2,002,574.00","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"CBT","CABOT CORP","Equity","0.01","46.59","42,936.00","2,000,388.24","2,000,388.24","Materials","2162500","US1270551013","New York Stock Exchange Inc."
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.01","2.60","759,861.00","1,975,638.60","1,975,638.60","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.01","22.42","88,121.00","1,975,672.82","1,975,672.82","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.01","26.07","75,440.00","1,966,720.80","1,966,720.80","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"UHAL","AMERCO","Equity","0.01","384.17","5,054.00","1,941,595.18","1,941,595.18","Industrials","2028174","US0235861004","NASDAQ"
"OMF","ONEMAIN HOLDINGS INC","Equity","0.01","34.00","56,968.00","1,936,912.00","1,936,912.00","Financials","BYSZB89","US68268W1036","New York Stock Exchange Inc."
"UNVR","UNIVAR INC","Equity","0.01","23.59","81,521.00","1,923,080.39","1,923,080.39","Industrials","BZ07PN3","US91336L1070","New York Stock Exchange Inc."
"TPX","TEMPUR SEALY INTERNATIONAL INC","Equity","0.01","58.50","32,803.00","1,918,975.50","1,918,975.50","Consumer Discretionary","2216991","US88023U1016","New York Stock Exchange Inc."
"WCC","WESCO INTERNATIONAL INC","Equity","0.01","56.26","34,075.00","1,917,059.50","1,917,059.50","Industrials","2416973","US95082P1057","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.01","12.61","151,707.00","1,913,025.27","1,913,025.27","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.01","30.26","62,981.00","1,905,805.06","1,905,805.06","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"BFA","BROWN FORMAN CORP CLASS A","Equity","0.01","48.62","38,837.00","1,888,254.94","1,888,254.94","Consumer Staples","2146816","US1156371007","New York Stock Exchange Inc."
"WLL","WHITING PETROLEUM CORP","Equity","0.01","29.07","64,439.00","1,873,241.73","1,873,241.73","Energy","BYWSWR0","US9663874090","New York Stock Exchange Inc."
"VC","VISTEON CORP","Equity","0.01","90.07","20,686.00","1,863,188.02","1,863,188.02","Consumer Discretionary","B4N0JJ6","US92839U2069","NASDAQ"
"BPR","BROOKFIELD PROPERTY REIT INC CLASS","Equity","0.01","19.86","91,534.00","1,817,865.24","1,817,865.24","Real Estate","BGHFKV0","US11282X1037","NASDAQ"
"ESI","ELEMENT SOLUTIONS INC","Equity","0.01","11.25","160,226.00","1,802,542.50","1,802,542.50","Materials","BJ1C2K1","US28618M1062","New York Stock Exchange Inc."
"TEX","TEREX CORP","Equity","0.01","35.57","49,030.00","1,743,997.10","1,743,997.10","Industrials","2884224","US8807791038","New York Stock Exchange Inc."
"PEGA","PEGASYSTEMS INC","Equity","0.01","63.88","27,143.00","1,733,894.84","1,733,894.84","Information Technology","2675860","US7055731035","NASDAQ"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Equity","0.01","27.72","62,489.00","1,732,195.08","1,732,195.08","Health Care","B65VZ37","US00404A1097","NASDAQ"
"SC","SANTANDER CONSUMER USA HOLDINGS IN","Equity","0.01","20.38","83,325.00","1,698,163.50","1,698,163.50","Financials","BJ0KZ85","US80283M1018","New York Stock Exchange Inc."
"AR","ANTERO RESOURCES CORP","Equity","0.01","9.73","174,043.00","1,693,438.39","1,693,438.39","Energy","BFD2WR8","US03674X1063","New York Stock Exchange Inc."
